,ID,Case Number,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,SplitDate,Time,AM/PM,SplitMonth,SplitDay,SplitYear
489,10758454,HZ521823,0000X S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,2,28,7,1165766,1899784,2016,11/25/2016 03:52:04 PM,41.88059592,-87.66678168,"(41.880595921, -87.666781676)",11/18/2016,7:30:00,PM,11,18,2016
490,10758458,HZ521078,026XX N MILWAUKEE AVE,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1412,14,35,22,6,1154452,1917470,2016,11/25/2016 03:52:04 PM,41.92936151,-87.70785225,"(41.929361513, -87.707852245)",11/18/2016,7:15:00,PM,11,18,2016
491,10758463,HZ521069,032XX W WABANSIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1422,14,26,23,14,1154197,1911110,2016,11/25/2016 03:52:04 PM,41.91191425,-87.70895946,"(41.911914245, -87.708959461)",11/18/2016,9:10:00,PM,11,18,2016
492,10758466,HZ521918,073XX N OCTAVIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1611,16,41,9,6,1126727,1948187,2016,11/25/2016 03:52:04 PM,42.01416204,-87.80904448,"(42.014162043, -87.809044481)",11/18/2016,11:30:00,PM,11,18,2016
493,10758483,HZ521916,087XX S CREGIER AVE,620,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,FALSE,FALSE,412,4,8,48,5,1189713,1847168,2016,11/25/2016 03:52:04 PM,41.7356703,-87.58054417,"(41.735670298, -87.58054417)",11/18/2016,10:00:00,AM,11,18,2016
494,10758485,HZ521981,007XX W BUCKINGHAM PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1925,19,44,6,11,1170740,1922466,2016,11/25/2016 03:52:04 PM,41.9427291,-87.64785209,"(41.942729096, -87.647852085)",11/18/2016,10:00:00,PM,11,18,2016
495,10758503,HZ521146,052XX S LAFLIN ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,934,9,16,61,5,1167228,1869925,2016,11/25/2016 03:52:04 PM,41.79862866,-87.66226998,"(41.798628662, -87.662269976)",11/18/2016,3:00:00,PM,11,18,2016
496,10758529,HZ521985,038XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,213,2,3,35,11,1177828,1879596,2016,11/25/2016 03:52:04 PM,41.82493308,-87.62310466,"(41.824933076, -87.623104662)",11/18/2016,7:30:00,PM,11,18,2016
497,10758546,HZ519915,040XX N BROADWAY,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,FALSE,1915,19,46,3,08B,1169931,1926861,2016,11/25/2016 03:52:04 PM,41.95480686,-87.65069686,"(41.954806856, -87.650696864)",11/18/2016,3:30:00,AM,11,18,2016
498,10758563,HZ522027,029XX S FARRELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,913,9,11,60,14,1169740,1885119,2016,11/25/2016 03:52:04 PM,41.84026835,-87.65261653,"(41.840268349, -87.652616529)",11/18/2016,6:00:00,PM,11,18,2016
499,10758575,HZ522091,016XX W DIVISION ST,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1424,14,1,24,08B,1165424,1908071,2016,11/25/2016 03:52:04 PM,41.90334335,-87.66780144,"(41.903343349, -87.667801443)",11/18/2016,12:01:00,AM,11,18,2016
500,10758583,HZ522099,051XX S KILDARE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,815,8,23,57,26,1148567,1870177,2016,11/25/2016 03:52:04 PM,41.79969958,-87.730698,"(41.799699575, -87.730697995)",11/18/2016,5:00:00,PM,11,18,2016
501,10758593,HZ521961,021XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1234,12,25,31,14,1164698,1889969,2016,11/25/2016 03:52:04 PM,41.85368539,-87.67098134,"(41.853685389, -87.670981337)",11/18/2016,9:30:00,PM,11,18,2016
502,10758605,HZ521269,041XX S ARCHER AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,921,9,14,58,5,1157358,1876816,2016,11/25/2016 03:52:04 PM,41.81774421,-87.69827881,"(41.817744211, -87.698278808)",11/18/2016,10:42:00,PM,11,18,2016
503,10758606,HZ522177,015XX W 80TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,612,6,21,71,14,1167537,1851681,2016,11/25/2016 03:52:04 PM,41.74855817,-87.66165934,"(41.748558169, -87.661659335)",11/18/2016,1:00:00,PM,11,18,2016
504,10758609,HZ522163,001XX N WABASH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,111,1,42,32,11,1176791,1901351,2016,11/25/2016 03:52:04 PM,41.88465375,-87.62625185,"(41.884653752, -87.626251847)",11/18/2016,9:40:00,PM,11,18,2016
505,10758465,HZ521808,021XX N WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,FALSE,FALSE,1431,14,1,22,3,1160015,1914219,2016,05/12/17 15:46,41.92032736,-87.6874998,"(41.920327362, -87.6874998)",11/18/2016,4:30:00,PM,11,18,2016
506,10758646,HZ522190,082XX S EVANS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,FALSE,FALSE,631,6,6,44,14,1182661,1850529,2016,11/25/2016 03:52:04 PM,41.74505962,-87.60627569,"(41.745059616, -87.606275692)",11/18/2016,5:00:00,PM,11,18,2016
507,10758673,HZ522138,042XX S CHAMPLAIN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,214,2,4,38,14,1181302,1877006,2016,11/25/2016 03:52:04 PM,41.81774641,-87.61043963,"(41.817746408, -87.610439631)",11/18/2016,9:00:00,AM,11,18,2016
508,10758733,HZ522095,052XX S PAULINA ST,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,932,9,16,61,04B,1165901,1869873,2016,11/25/2016 03:52:04 PM,41.79851429,-87.66713785,"(41.798514293, -87.667137847)",11/18/2016,5:30:00,PM,11,18,2016
509,10758746,HZ522300,012XX N ARTESIAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1423,14,26,24,14,1159851,1908119,2016,11/25/2016 03:52:04 PM,41.90359189,-87.68827093,"(41.903591885, -87.688270928)",11/18/2016,8:00:00,AM,11,18,2016
510,10758992,HZ522617,053XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,231,2,3,40,08B,1179830,1869768,2016,11/25/2016 03:52:04 PM,41.79791858,-87.61606091,"(41.797918577, -87.616060907)",11/18/2016,6:00:00,PM,11,18,2016
511,10759078,HZ522741,048XX N LEAVITT ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,2031,20,47,4,26,1160815,1932101,2016,11/25/2016 03:52:04 PM,41.96938004,-87.68406278,"(41.969380044, -87.684062775)",11/18/2016,6:00:00,PM,11,18,2016
512,10759092,HZ522642,023XX W FULLERTON AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1432,14,1,22,6,1159999,1915886,2016,11/25/2016 03:52:04 PM,41.92490206,-87.68751246,"(41.924902059, -87.687512459)",11/18/2016,9:00:00,PM,11,18,2016
513,10759093,HZ522737,015XX N TALMAN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1423,14,26,24,6,1158466,1910221,2016,11/25/2016 03:52:04 PM,41.90938841,-87.69330075,"(41.90938841, -87.693300745)",11/18/2016,2:00:00,PM,11,18,2016
514,10759096,HZ522723,023XX S PRINCETON AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,914,9,25,34,3,1174584,1888627,2016,11/25/2016 03:52:04 PM,41.84978785,-87.63473642,"(41.849787852, -87.634736416)",11/18/2016,6:00:00,PM,11,18,2016
515,10759113,HZ522625,044XX N HAMLIN AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1723,17,39,14,5,1150254,1929430,2016,11/25/2016 03:52:04 PM,41.96226369,-87.7229658,"(41.962263689, -87.722965796)",11/18/2016,5:30:00,PM,11,18,2016
516,10759117,HZ522732,001XX N PARKSIDE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1512,15,29,25,6,1138576,1900487,2016,11/25/2016 03:52:04 PM,41.88306113,-87.76660491,"(41.883061132, -87.766604911)",11/18/2016,10:00:00,AM,11,18,2016
517,10759118,HZ522727,042XX W 26TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,1031,10,22,30,11,1148278,1886377,2016,11/25/2016 03:52:04 PM,41.84416023,-87.7313416,"(41.844160231, -87.7313416)",11/18/2016,8:30:00,PM,11,18,2016
518,10759128,HZ522693,066XX N OLIPHANT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1612,16,41,9,7,1124489,1943584,2016,11/25/2016 03:52:04 PM,42.0015683,-87.81738166,"(42.001568301, -87.817381656)",11/18/2016,5:00:00,PM,11,18,2016
519,10759146,HZ522791,002XX W ONTARIO ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,1174469,1904439,2016,11/25/2016 03:52:04 PM,41.89317959,-87.63468615,"(41.893179585, -87.634686145)",11/18/2016,12:00:00,AM,11,18,2016
520,10759166,HZ522774,078XX S BENNETT AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,414,4,8,43,6,1190230,1853364,2016,11/25/2016 03:52:04 PM,41.75266027,-87.57845098,"(41.75266027, -87.578450975)",11/18/2016,12:00:00,AM,11,18,2016
521,10759181,HZ521165,022XX W DEVON AVE,460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,2412,24,50,2,08B,1160266,1942454,2016,11/25/2016 03:52:04 PM,41.9978005,-87.68579365,"(41.997800496, -87.685793648)",11/18/2016,10:40:00,PM,11,18,2016
522,10759185,HZ522174,040XX W ROOSEVELT RD,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1011,10,24,29,08B,1149820,1894408,2016,11/25/2016 03:52:04 PM,41.86616848,-87.72547404,"(41.866168484, -87.725474038)",11/18/2016,10:00:00,PM,11,18,2016
523,10759226,HZ520637,051XX S NATCHEZ AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,811,8,23,56,08B,1133909,1869896,2016,11/25/2016 03:52:04 PM,41.79919789,-87.78446054,"(41.799197885, -87.784460539)",11/18/2016,4:30:00,PM,11,18,2016
524,10759288,HZ522956,001XX N HARBOR DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,FALSE,FALSE,114,1,42,32,11,1179650,1901417,2016,11/25/2016 03:52:04 PM,41.88476974,-87.61575131,"(41.884769738, -87.615751308)",11/18/2016,9:00:00,AM,11,18,2016
525,10759373,HZ523027,006XX N CLARK ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1832,18,42,8,08A,1175423,1904617,2016,11/25/2016 03:52:04 PM,41.89364666,-87.63117714,"(41.893646656, -87.631177143)",11/18/2016,5:00:00,PM,11,18,2016
526,10759374,HZ522972,080XX S HONORE ST,460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,611,6,18,71,08B,1165415,1851462,2016,11/25/2016 03:52:04 PM,41.7480024,-87.66944131,"(41.748002395, -87.669441308)",11/18/2016,9:00:00,AM,11,18,2016
527,10759413,HZ522806,065XX N OXFORD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1612,16,41,9,6,1124413,1942931,2016,11/25/2016 03:52:04 PM,41.99977766,-87.81767572,"(41.999777662, -87.817675723)",11/18/2016,6:00:00,PM,11,18,2016
528,10759420,HZ520654,045XX S LAKE PARK AVE,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,VEHICLE NON-COMMERCIAL,FALSE,TRUE,222,2,4,39,04B,1185342,1875159,2016,11/25/2016 03:52:04 PM,41.81258389,-87.59567805,"(41.812583891, -87.595678052)",11/18/2016,4:00:00,PM,11,18,2016
529,10759445,HZ523101,051XX W HURON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1532,15,28,25,08B,1142138,1904139,2016,11/25/2016 03:52:04 PM,41.89301737,-87.75343426,"(41.893017369, -87.753434259)",11/18/2016,9:30:00,PM,11,18,2016
530,10759451,HZ522925,037XX W DOUGLAS BLVD,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1011,10,24,29,6,1151783,1893036,2016,11/25/2016 03:52:04 PM,41.86236519,-87.71830373,"(41.862365191, -87.718303732)",11/18/2016,2:30:00,PM,11,18,2016
531,10759560,HZ523259,070XX S ST LAWRENCE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,322,3,6,69,6,1181459,1858261,2016,11/25/2016 03:52:04 PM,41.76630483,-87.61044191,"(41.766304834, -87.610441908)",11/18/2016,7:00:00,PM,11,18,2016
532,10759779,HZ523452,012XX N MILWAUKEE AVE,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,FALSE,FALSE,1433,14,1,24,5,1165368,1908430,2016,11/25/2016 03:52:04 PM,41.90432966,-87.66799692,"(41.904329662, -87.667996915)",11/18/2016,5:45:00,PM,11,18,2016
533,10759791,HZ520301,085XX S YATES BLVD,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,423,4,7,46,08A,1193650,1848856,2016,11/25/2016 03:52:04 PM,41.74020692,-87.56606563,"(41.740206916, -87.566065625)",11/18/2016,12:06:00,PM,11,18,2016
534,10759955,HZ523653,075XX N MILWAUKEE AVE,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1611,16,41,9,6,1127282,1949687,2016,11/25/2016 03:52:04 PM,42.01826882,-87.80696833,"(42.018268824, -87.806968326)",11/18/2016,6:00:00,PM,11,18,2016
535,10759974,HZ523501,091XX S BISHOP ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2222,22,21,73,5,1168272,1844098,2016,11/25/2016 03:52:04 PM,41.72773355,-87.6591837,"(41.727733553, -87.659183697)",11/18/2016,11:30:00,AM,11,18,2016
536,10759977,HZ523552,018XX W MONTVALE AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2212,22,19,75,08B,1165748,1830110,2016,11/25/2016 03:52:04 PM,41.68940207,-87.66882498,"(41.689402074, -87.668824981)",11/18/2016,5:30:00,PM,11,18,2016
537,10760006,HZ523598,006XX N PEORIA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,12,27,24,14,1170264,1904930,2016,11/25/2016 03:52:04 PM,41.89461984,-87.65011508,"(41.894619838, -87.650115077)",11/18/2016,1:55:00,PM,11,18,2016
538,10760107,HZ523738,062XX S PARK SHORE EAST CT,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,314,3,5,42,08A,1187570,1863935,2016,11/25/2016 03:52:04 PM,41.78173165,-87.58786289,"(41.781731648, -87.587862886)",11/18/2016,12:45:00,PM,11,18,2016
539,10760121,HZ523810,083XX S MACKINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,424,4,10,46,14,1199923,1850219,2016,11/25/2016 03:52:04 PM,41.74379131,-87.54303679,"(41.743791311, -87.543036785)",11/18/2016,8:00:00,AM,11,18,2016
540,10760127,HZ523593,095XX S CONSTANCE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,431,4,7,51,6,1190182,1842138,2016,11/25/2016 03:52:04 PM,41.72185621,-87.57898746,"(41.721856205, -87.578987455)",11/18/2016,7:00:00,PM,11,18,2016
541,10760143,HZ523648,025XX N NORDICA AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2512,25,36,18,08A,1128663,1916062,2016,11/25/2016 03:52:04 PM,41.92597492,-87.80265286,"(41.925974924, -87.80265286)",11/18/2016,7:30:00,PM,11,18,2016
542,10760148,HZ519934,0000X W CTA OHARE PLATFORM ST,560,ASSAULT,SIMPLE,CTA TRAIN,FALSE,FALSE,1654,16,41,76,08A,1100955,1934905,2016,11/25/2016 03:52:04 PM,41.97810845,-87.90412276,"(41.978108446, -87.904122758)",11/18/2016,5:00:00,AM,11,18,2016
543,10760159,HZ523840,046XX S CHAMPLAIN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,221,2,4,38,6,1181378,1874377,2016,11/25/2016 03:52:04 PM,41.81053047,-87.61024199,"(41.810530471, -87.610241993)",11/18/2016,5:10:00,PM,11,18,2016
544,10760201,HZ523821,006XX N HOMAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1121,11,27,23,6,1153599,1903999,2016,11/25/2016 03:52:04 PM,41.89241292,-87.71134576,"(41.892412923, -87.711345756)",11/18/2016,3:00:00,PM,11,18,2016
545,10760249,HZ523911,018XX S SACRAMENTO DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,FALSE,FALSE,1022,10,12,29,14,1156661,1890917,2016,11/25/2016 03:52:04 PM,41.85645314,-87.70045451,"(41.856453138, -87.700454507)",11/18/2016,2:30:00,PM,11,18,2016
546,10760280,HZ523937,055XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,235,2,5,41,14,1185610,1868467,2016,11/25/2016 03:52:04 PM,41.79421423,-87.59490592,"(41.79421423, -87.594905922)",11/18/2016,8:00:00,AM,11,18,2016
547,10760284,HZ524039,041XX N PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1723,17,39,16,14,1148982,1927290,2016,11/25/2016 03:52:04 PM,41.95641614,-87.72769807,"(41.956416138, -87.727698071)",11/18/2016,3:30:00,PM,11,18,2016
548,10760289,HZ523894,048XX N CENTRAL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1623,16,45,11,11,1138133,1931441,2016,11/25/2016 03:52:04 PM,41.96801033,-87.76748157,"(41.968010333, -87.767481572)",11/18/2016,2:00:00,PM,11,18,2016
549,10760311,HZ524079,006XX E GRAND AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1834,18,42,8,6,1180796,1904058,2016,11/25/2016 03:52:04 PM,41.89199038,-87.6114615,"(41.891990384, -87.611461502)",11/18/2016,1:00:00,PM,11,18,2016
550,10760357,HZ524292,018XX N RICHMOND ST,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1421,14,35,22,08B,1156525,1912139,2016,11/25/2016 03:52:04 PM,41.91469108,-87.70037915,"(41.914691083, -87.700379148)",11/18/2016,12:45:00,PM,11,18,2016
551,10760385,HZ524126,025XX N CLYBOURN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1931,19,32,7,11,1163883,1917044,2016,11/25/2016 03:52:04 PM,41.92799852,-87.67320816,"(41.927998524, -87.673208159)",11/18/2016,6:22:00,PM,11,18,2016
552,10760390,HZ521873,028XX N LAMON AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1143229,1918372,2016,11/25/2016 03:52:04 PM,41.93205395,-87.7490713,"(41.932053946, -87.749071296)",11/18/2016,10:00:00,PM,11,18,2016
553,10760399,HZ524283,117XX S THROOP ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,524,5,34,53,6,1169777,1826835,2016,11/25/2016 03:52:04 PM,41.6803287,-87.65416934,"(41.680328695, -87.654169339)",11/18/2016,5:00:00,PM,11,18,2016
554,10760420,HZ524196,006XX W 74TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,732,7,17,68,08B,1173336,1855826,2016,11/25/2016 03:52:04 PM,41.75980638,-87.64028743,"(41.759806381, -87.640287428)",11/18/2016,7:30:00,PM,11,18,2016
555,10760424,HZ523992,055XX W NORTH AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2532,25,37,25,5,1139296,1910090,2016,11/25/2016 03:52:04 PM,41.90939986,-87.76372688,"(41.90939986, -87.763726882)",11/18/2016,6:30:00,PM,11,18,2016
556,10760482,HZ524455,078XX S CREGIER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,414,4,8,43,26,1189562,1853415,2016,11/25/2016 03:52:04 PM,41.75281628,-87.58089725,"(41.752816276, -87.580897246)",11/18/2016,10:30:00,AM,11,18,2016
557,10760490,HZ524212,085XX S ADA ST,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,613,6,21,71,6,,,2016,11/25/2016 03:52:04 PM,,,,11/18/2016,11:15:00,AM,11,18,2016
558,10760495,HZ523924,019XX N WESTERN AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1434,14,1,22,6,1160062,1912639,2016,11/25/2016 03:52:04 PM,41.91599076,-87.68737084,"(41.915990756, -87.687370839)",11/18/2016,4:50:00,PM,11,18,2016
559,10760498,HZ524470,057XX S Cicero Ave,890,THEFT,FROM BUILDING,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,813,8,23,56,6,1145654,1866253,2016,11/25/2016 03:52:04 PM,41.78898704,-87.74147999,"(41.788987036, -87.74147999)",11/18/2016,6:00:00,PM,11,18,2016
560,10760506,HZ524279,058XX N Northwest Hwy,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1612,16,41,10,6,1132002,1938382,2016,11/25/2016 03:52:04 PM,41.987166,-87.78986329,"(41.987165999, -87.789863292)",11/18/2016,6:00:00,PM,11,18,2016
561,10760509,HZ524362,016XX W HOWARD ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,2422,24,49,1,6,1163848,1950346,2016,11/25/2016 03:52:04 PM,42.01938123,-87.67239264,"(42.019381225, -87.672392642)",11/18/2016,1:00:00,PM,11,18,2016
562,10760517,HZ524446,045XX N MELVINA AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1622,16,38,15,6,1134198,1929582,2016,11/25/2016 03:52:04 PM,41.96297946,-87.78199451,"(41.962979459, -87.781994508)",11/18/2016,12:39:00,PM,11,18,2016
563,10760730,HZ524593,030XX W CARROLL AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,1222,12,27,27,04A,1156114,1902253,2016,11/25/2016 03:52:04 PM,41.88757134,-87.70215633,"(41.887571335, -87.702156331)",11/18/2016,2:30:00,PM,11,18,2016
564,10760738,HZ519924,082XX S WOOD ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,614,6,18,71,3,,,2016,11/25/2016 03:52:04 PM,,,,11/18/2016,5:30:00,AM,11,18,2016
565,10760746,HZ524181,062XX S STEWART AVE,810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,711,7,20,68,6,1174692,1863689,2016,11/25/2016 03:52:04 PM,41.78135327,-87.63508375,"(41.781353265, -87.635083754)",11/18/2016,4:30:00,PM,11,18,2016
566,10760929,HZ524957,003XX E CERMAK RD,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,132,1,2,33,6,1178481,1889797,2016,11/25/2016 03:52:04 PM,41.85291052,-87.62039838,"(41.852910524, -87.620398377)",11/18/2016,4:00:00,PM,11,18,2016
567,10761000,HZ520114,005XX W 119TH ST,5011,OTHER OFFENSE,LICENSE VIOLATION,GROCERY FOOD STORE,FALSE,FALSE,524,5,34,53,26,1174672,1825980,2016,11/25/2016 03:52:04 PM,41.67787516,-87.63627665,"(41.677875157, -87.636276653)",11/18/2016,10:00:00,AM,11,18,2016
568,10761013,HZ525056,058XX S WOOD ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,715,7,15,67,6,1165345,1866061,2016,11/25/2016 03:52:04 PM,41.7880655,-87.6692848,"(41.788065503, -87.669284797)",11/18/2016,4:00:00,PM,11,18,2016
569,10761096,HZ525132,0000X W 47TH ST,558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,224,2,3,38,04A,1176840,1873862,2016,11/25/2016 03:52:04 PM,41.80922084,-87.62690226,"(41.809220836, -87.626902264)",11/18/2016,10:00:00,AM,11,18,2016
570,10761127,HZ524969,085XX S PULASKI RD,820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,834,8,18,70,6,1151233,1847435,2016,11/25/2016 03:52:04 PM,41.73724013,-87.72151419,"(41.737240126, -87.721514192)",11/18/2016,11:30:00,AM,11,18,2016
571,10761191,HZ524998,039XX S ELLIS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,214,2,4,36,11,1182987,1878780,2016,11/25/2016 03:52:04 PM,41.82257533,-87.6042034,"(41.822575326, -87.604203395)",11/18/2016,10:45:00,AM,11,18,2016
572,10761192,HZ524996,063XX W 56TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,811,8,23,56,14,1135110,1866750,2016,11/25/2016 03:52:04 PM,41.79054357,-87.78013033,"(41.79054357, -87.780130326)",11/18/2016,2:00:00,PM,11,18,2016
573,10761203,HZ525206,033XX N SHEFFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1924,19,44,6,11,1169016,1922415,2016,11/25/2016 03:52:04 PM,41.94262681,-87.65419004,"(41.942626806, -87.654190044)",11/18/2016,6:00:00,PM,11,18,2016
574,10761205,HZ525259,009XX W SUNNYSIDE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1914,19,46,3,6,1169201,1930070,2016,11/25/2016 03:52:04 PM,41.96362839,-87.65328683,"(41.963628387, -87.653286829)",11/18/2016,8:00:00,PM,11,18,2016
575,10761221,HZ525196,038XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,212,2,3,35,11,1179486,1879651,2016,11/25/2016 03:52:04 PM,41.82504623,-87.61702031,"(41.825046228, -87.617020311)",11/18/2016,7:00:00,PM,11,18,2016
